cpu,num_downloads,python_version,pip_version,glibc_version,pip-major,pip-minor,glibc_major,glibc_minor,manylinux_2_27,manylinux_2_24,manylinux2014,manylinux2010,manylinux1,policy
x86_64,1113927,3.7,20.3,2.17,20,3,2,17,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,1088009,3.8,19.2,2.23,19,2,2,23,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
aarch64,1079783,3.6,19.3,2.27,19,3,2,27,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,1073574,3.8,20.1,2.32,20,1,2,32,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,1071314,3.6,9.0,2.23,9,0,2,23,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,1060140,3.7,20.1,2.31,20,1,2,31,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,1056587,3.8,19.0,2.28,19,0,2,28,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,1055222,3.9,20.2,2.32,20,2,2,32,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,1023180,3.9,21.0,2.32,21,0,2,32,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
x86_64,1017072,3.7,19.2,2.27,19,2,2,27,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,1015551,2.7,19.0,2.23,19,0,2,23,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,993391,3.6,18.1,2.19,18,1,2,19,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,985137,3.9,21.0,2.23,21,0,2,23,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,981294,3.6,19.3,2.23,19,3,2,23,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,961639,3.7,19.1,2.29,19,1,2,29,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,959225,2.7,19.3,2.27,19,3,2,27,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,958557,3.7,18.1,2.23,18,1,2,23,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,947380,3.5,9.0,2.23,9,0,2,23,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,913324,2.7,19.0,2.17,19,0,2,17,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,873512,2.7,7.1,2.2,7,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,none
x86_64,871902,3.6,19.0,2.27,19,0,2,27,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
aarch64,857120,2.7,9.0,2.26,9,0,2,26,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,848082,3.9,20.3,2.31,20,3,2,31,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
x86_64,820985,2.7,20.2,2.26,20,2,2,26,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,809599,3.6,19.1,2.17,19,1,2,17,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,805504,3.6,10.0,2.17,10,0,2,17,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,798985,2.7,19.3,2.17,19,3,2,17,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,798623,2.7,9.0,2.28,9,0,2,28,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,798027,3.8,19.3,2.31,19,3,2,31,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,739444,2.7,20.2,2.24,20,2,2,24,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,727201,3.4,9.0,2.17,9,0,2,17,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,718779,3.8,9.0,2.27,9,0,2,27,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,708509,3.8,9.0,2.31,9,0,2,31,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,698769,3.7,19.0,2.30,19,0,2,30,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,676936,3.8,20.1,2.17,20,1,2,17,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,673071,3.7,19.2,2.26,19,2,2,26,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,668835,3.7,19.3,2.26,19,3,2,26,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,648083,2.7,10.0,2.23,10,0,2,23,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
aarch64,645863,3.6,19.1,2.27,19,1,2,27,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,636549,3.8,20.2,2.32,20,2,2,32,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,625880,3.7,21.0,2.19,21,0,2,19,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,620942,2.7,18.1,2.17,18,1,2,17,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,605842,3.5,20.3,2.17,20,3,2,17,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,590528,3.7,18.0,2.24,18,0,2,24,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,587742,3.6,20.2,2.19,20,2,2,19,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
armv7l,587147,3.7,18.1,2.28,18,1,2,28,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,586442,3.8,19.2,2.17,19,2,2,17,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,583229,3.6,9.0,2.24,9,0,2,24,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,579690,3.6,20.0,2.19,20,0,2,19,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
aarch64,576690,3.5,19.1,2.23,19,1,2,23,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,575466,2.7,20.2,2.19,20,2,2,19,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,574341,3.7,18.1,2.19,18,1,2,19,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,569196,3.7,20.2,2.31,20,2,2,31,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,565062,3.6,19.2,2.31,19,2,2,31,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,555284,2.7,20.0,2.23,20,0,2,23,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,547783,2.7,19.0,2.24,19,0,2,24,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,532979,3.6,19.0,2.24,19,0,2,24,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,527034,3.7,19.0,2.27,19,0,2,27,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,515541,3.6,19.3,2.31,19,3,2,31,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,514088,3.6,20.3,2.19,20,3,2,19,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,513332,3.6,18.1,2.26,18,1,2,26,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
aarch64,512189,3.6,9.0,2.28,9,0,2,28,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,508629,3.6,18.1,2.31,18,1,2,31,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,494702,3.7,8.1,2.17,8,1,2,17,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,491229,3.8,9.0,2.17,9,0,2,17,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
aarch64,487375,3.6,18.1,2.27,18,1,2,27,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,483919,2.7,19.1,2.17,19,1,2,17,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,483269,3.5,20.1,2.27,20,1,2,27,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,481891,3.5,19.2,2.24,19,2,2,24,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,470232,3.5,20.3,2.28,20,3,2,28,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
x86_64,467275,3.6,20.0,2.26,20,0,2,26,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,464907,2.7,20.3,2.12,20,3,2,12,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,440081,2.7,18.1,2.27,18,1,2,27,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,429052,3.6,9.0,2.26,9,0,2,26,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,426762,2.7,18.0,2.19,18,0,2,19,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,423010,3.9,20.2,2.31,20,2,2,31,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,419873,3.9,21.0,2.33,21,0,2,33,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
x86_64,415237,2.7,6.0,2.2,6,0,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,none
x86_64,411301,2.7,8.1,2.4,8,1,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,none
aarch64,404379,3.6,9.0,2.27,9,0,2,27,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,401125,3.8,21.0,2.32,21,0,2,32,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
x86_64,393064,3.6,8.1,2.17,8,1,2,17,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,392197,3.5,20.3,2.19,20,3,2,19,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,379434,3.6,19.0,2.23,19,0,2,23,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,376794,3.6,19.1,2.19,19,1,2,19,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,375344,3.5,18.0,2.23,18,0,2,23,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,368366,3.9,20.2,2.23,20,2,2,23,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,359101,3.7,18.1,2.17,18,1,2,17,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,355092,3.6,19.0,2.17,19,0,2,17,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,354897,3.9,20.3,2.23,20,3,2,23,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,351127,3.4,6.1,2.3,6,1,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,none
aarch64,350943,3.7,21.0,2.26,21,0,2,26,FALSE,TRUE,FALSE,FALSE,FALSE,manylinux_2_24
x86_64,344737,2.7,20.0,2.19,20,0,2,19,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,342715,3.7,10.0,2.17,10,0,2,17,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,340933,3.6,9.0,2.12,9,0,2,12,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,337656,2.7,19.2,2.27,19,2,2,27,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,337284,2.7,10.0,2.19,10,0,2,19,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,336625,3.8,19.2,2.26,19,2,2,26,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,332174,3.7,21.0,2.12,21,0,2,12,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,330921,2.7,19.2,2.23,19,2,2,23,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,330666,3.7,9.0,2.28,9,0,2,28,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,326988,3.6,19.2,2.17,19,2,2,17,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,323393,3.7,19.1,2.17,19,1,2,17,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,319633,3.5,10.0,2.23,10,0,2,23,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,314384,3.6,19.2,2.26,19,2,2,26,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
aarch64,312984,3.5,20.3,2.24,20,3,2,24,FALSE,TRUE,FALSE,FALSE,FALSE,manylinux_2_24
x86_64,310694,3.6,10.0,2.28,10,0,2,28,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,308153,2.7,18.0,2.24,18,0,2,24,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,305130,2.7,20.3b1,2.23,20,3,2,23,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,304402,3.7,10.0,2.27,10,0,2,27,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,298105,3.9,20.3,2.32,20,3,2,32,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
x86_64,290339,3.7,18.1,2.30,18,1,2,30,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,288001,3.6,10.0,2.26,10,0,2,26,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,285759,2.7,8.0,2.4,8,0,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,none
x86_64,285216,3.5,20.3,2.31,20,3,2,31,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
aarch64,282678,3.6,21.0,2.28,21,0,2,28,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
x86_64,281450,3.6,20.2,2.26,20,2,2,26,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,279488,2.7,10.0,2.24,10,0,2,24,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,279275,3.8,18.1,2.28,18,1,2,28,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,274810,2.7,19.2,2.28,19,2,2,28,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,273086,3.7,19.0,2.26,19,0,2,26,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,272902,3.8,20.3,2.17,20,3,2,17,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
aarch64,264626,3.8,20.0,2.31,20,0,2,31,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,260651,3.7,10.0,2.23,10,0,2,23,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,252624,3.8,20.3,2.24,20,3,2,24,FALSE,TRUE,FALSE,FALSE,FALSE,manylinux_2_24
x86_64,252512,3.8,20.1,2.19,20,1,2,19,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,252300,3.8,20.1,2.23,20,1,2,23,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,245963,3.6,20.0,2.31,20,0,2,31,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,242003,3.8,19.1,2.31,19,1,2,31,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,234853,3.8,20.1,2.26,20,1,2,26,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,234491,3.7,19.1,2.30,19,1,2,30,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,233415,3.9,20.3,2.33,20,3,2,33,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
x86_64,231217,3.7,10.0,2.24,10,0,2,24,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,228645,3.5,9.0,2.12,9,0,2,12,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,222134,3.5,20.0,2.24,20,0,2,24,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,219041,3.8,20.0,2.26,20,0,2,26,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
aarch64,217761,2.7,20.3,2.31,20,3,2,31,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
x86_64,215494,3.4,19.1,2.17,19,1,2,17,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
aarch64,213745,2.7,20.2,2.26,20,2,2,26,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,212723,3.6,20.3,2.26,20,3,2,26,FALSE,TRUE,FALSE,FALSE,FALSE,manylinux_2_24
armv7l,212313,2.7,18.1,2.28,18,1,2,28,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,211691,3.7,19.3,2.17,19,3,2,17,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,206218,3.4,10.0,2.22,10,0,2,22,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,205036,2.7,19.3,2.19,19,3,2,19,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,202515,3.4,8.1,2.3,8,1,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,none
x86_64,201174,3.7,18.0,2.17,18,0,2,17,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,200477,2.7,19.2,2.17,19,2,2,17,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,200235,2.7,20.3,2.25,20,3,2,25,FALSE,TRUE,FALSE,FALSE,FALSE,manylinux_2_24
x86_64,199818,3.7,9.0,2.23,9,0,2,23,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,199124,3.8,20.3,2.26,20,3,2,26,FALSE,TRUE,FALSE,FALSE,FALSE,manylinux_2_24
x86_64,198003,2.7,18.0,2.23,18,0,2,23,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,193251,3.6,9.0,2.22,9,0,2,22,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,192205,3.7,18.0,2.27,18,0,2,27,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,191323,3.7,19.2,2.30,19,2,2,30,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,185832,3.5,19.1,2.28,19,1,2,28,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,183202,2.7,19.2,2.19,19,2,2,19,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,177966,3.5,7.1,2.9,7,1,2,9,FALSE,FALSE,FALSE,FALSE,FALSE,none
armv7l,176506,3.7,21.0,2.28,21,0,2,28,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
x86_64,172619,3.7,20.0,2.30,20,0,2,30,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
aarch64,170092,3.5,19.1,2.24,19,1,2,24,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
aarch64,168716,3.7,21.0,2.28,21,0,2,28,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
x86_64,168636,2.7,19.1,2.27,19,1,2,27,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,167445,3.8,9.0,2.28,9,0,2,28,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,162242,3.7,20.3b1,2.23,20,3,2,23,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,161364,3.5,19.0,2.23,19,0,2,23,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,160391,3.9,20.0,2.31,20,0,2,31,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
aarch64,160345,3.8,21.0,2.28,21,0,2,28,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
x86_64,159370,3.9,20.0,2.28,20,0,2,28,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,154767,3.7,21.0,2.32,21,0,2,32,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
x86_64,154704,3.6,19.0,2.19,19,0,2,19,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
armv7l,152623,3.8,21.0,2.28,21,0,2,28,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
x86_64,151644,3.8,20.2,2.19,20,2,2,19,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,151546,3.6,9.0,2.31,9,0,2,31,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,147419,3.6,10.0,2.27,10,0,2,27,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,144648,3.5,20.2,2.27,20,2,2,27,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,143897,2.7,19.2,2.24,19,2,2,24,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,143630,2.6,7.1,2.2,7,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,none
x86_64,137245,3.9,21.0,2.17,21,0,2,17,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,136191,2.7,19.0,2.19,19,0,2,19,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,134533,3.5,9.0,2.27,9,0,2,27,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,133691,2.7,20.1,2.31,20,1,2,31,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,133572,3.8,19.3,2.23,19,3,2,23,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,129491,3.6,18.0,2.17,18,0,2,17,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,127554,3.4,9.0,2.27,9,0,2,27,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,125632,3.6,20.1,2.19,20,1,2,19,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,125089,3.9,20.1,2.32,20,1,2,32,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,124405,3.8,19.2,2.31,19,2,2,31,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,124141,3.6,18.0,2.23,18,0,2,23,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,120944,3.7,20.3,2.19,20,3,2,19,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
aarch64,120603,3.7,20.3,2.31,20,3,2,31,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
x86_64,118835,3.8,20.1,2.30,20,1,2,30,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,118726,3.8,20.1,2.24,20,1,2,24,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,117805,3.5,19.0,2.24,19,0,2,24,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,115721,2.7,20.2,2.31,20,2,2,31,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,114723,3.8,21.0,2.12,21,0,2,12,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,114533,3.7,10.0,2.28,10,0,2,28,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,114037,3.5,20.3,2.12,20,3,2,12,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,112566,3.5,19.1,2.24,19,1,2,24,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,112522,3.4,19.1,2.19,19,1,2,19,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,112349,3.8,20.3,2.32,20,3,2,32,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
x86_64,111228,2.7,20.3,2.15,20,3,2,15,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,110908,3.5,20.1,2.28,20,1,2,28,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,110433,3.7,20.2,2.30,20,2,2,30,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,110001,2.7,7.1,2.4,7,1,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,none
x86_64,109888,3.8,20.0,2.17,20,0,2,17,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,109542,3.7,18.0,2.28,18,0,2,28,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,108115,3.7,18.1,2.26,18,1,2,26,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,107758,3.6,18.0,2.27,18,0,2,27,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,106464,3.8,9.0,2.23,9,0,2,23,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,104696,3.8,20.3,2.19,20,3,2,19,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,104597,3.6,21.0,2.32,21,0,2,32,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
aarch64,103522,3.9,21.0,2.28,21,0,2,28,TRUE,FALSE,FALSE,FALSE,FALSE,manylinux_2_27
aarch64,100344,3.7,18.1,2.28,18,1,2,28,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,99581,3.4,19.3,2.19,19,3,2,19,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,96932,2.7,19.1,2.24,19,1,2,24,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
aarch64,95095,3.5,19.3,2.23,19,3,2,23,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,94311,2.7,9.0,2.12,9,0,2,12,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,92939,3.7,19.2,2.31,19,2,2,31,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,92820,3.8,18.1,2.31,18,1,2,31,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
aarch64,92454,3.7,10.0,2.23,10,0,2,23,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,91913,3.5,20.2,2.19,20,2,2,19,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
aarch64,89783,3.5,19.3,2.24,19,3,2,24,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,89540,3.4,18.1,2.17,18,1,2,17,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,89336,3.4,19.1,2.23,19,1,2,23,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,89027,2.7,18.0,2.17,18,0,2,17,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
aarch64,88256,3.7,10.0,2.27,10,0,2,27,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,87572,2.7,18.1,2.19,18,1,2,19,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,85872,2.7,9.0,2.15,9,0,2,15,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,85532,3.9,20.2,2.24,20,2,2,24,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
x86_64,85509,3.6,18.0,2.24,18,0,2,24,FALSE,FALSE,FALSE,FALSE,TRUE,manylinux1
x86_64,85324,3.7,19.2,2.19,19,2,2,19,FALSE,FALSE,FALSE,TRUE,FALSE,manylinux2010
x86_64,84686,3.8,19.3,2.32,19,3,2,32,FALSE,FALSE,TRUE,FALSE,FALSE,manylinux2014
